Unique ID,Date of injury resulting in death (month/day/year),City,State,Zip Code,County,Latitude,Longitude,Agency responsible for death,Cause of death,Intentional Use of Force (Developing),Date (Year)
16282,06/28/2015,Portland,OR,97230.0,MULTNOMAH,45.5366743,-122.5359418,Portland Police Bureau,Gunshot,"Intentional Use of Force, Deadly",2015.0
16280,06/28/2015,Chesapeake,OH,45619.0,LAWRENCE,38.4158342,-82.4860101,"Hanging Rock Police Department, Coal Grove Police Department",Vehicle,Vehicle/Pursuit,2015.0
16281,06/28/2015,Chesapeake,OH,45619.0,LAWRENCE,38.4158342,-82.4860101,"Hanging Rock Police Department, Coal Grove Police Department",Vehicle,Vehicle/Pursuit,2015.0
16283,06/28/2015,Tampa,FL,33604.0,HILLSBOROUGH,28.013402,-82.4150123,Tampa Police Department,Vehicle,Vehicle/Pursuit,2015.0
16284,06/29/2015,Ogden,UT,84401.0,WEBER,41.223017,-111.994076,Utah Highway Patrol,Tasered,Yes,2015.0
16285,06/29/2015,Northville,NY,12134.0,FULTON,43.208188,-74.069072,"Saratoga County Sheriff's Office, New York State Police",Gunshot,"Intentional Use of Force, Deadly",2015.0
16286,06/30/2015,Franklin,NC,28734.0,MACON,35.1943567,-83.3869164,Franklin Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16287,06/30/2015,Houston,TX,77003.0,HARRIS,29.74303,-95.346569,Houston Police Department,Gunshot,Suicide,2015.0
16288,06/30/2015,New Madrid,MO,63869.0,NEW MADRID,36.5844584,-89.5325283,New Madrid Police Department,Gunshot,Suicide,2015.0
16289,07/01/2015,Weston,WV,26452.0,LEWIS,39.03856,-80.4577283,Weston Police Department,Beaten/Bludgeoned with instrument,Yes,2015.0
16291,07/01/2015,McMinnville,OR,97128.0,YAMHILL,45.2302239,-123.1662853,Yamhill County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16290,07/01/2015,Wolf Creek,OR,97497.0,JOSEPHINE,42.631363,-123.381869,"Oregon State Police, U.S. Bureau of Alcohol Tobacco Firearms and Explosives",Gunshot,"Intentional Use of Force, Deadly",2015.0
22502,07/01/2015,Winchester,VA,22601.0,WINCHESTER CITY,39.1806391,-78.1638227,"Winchester Police Department, Virginia State Police",Gunshot,Suicide,2015.0
20021,07/01/2015,Pittsburgh,PA,15213.0,ALLEGHENY,40.432294,-79.958201,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2015.0
16298,07/02/2015,Brockton,MA,2302.0,PLYMOUTH,42.0976959,-71.0064166,Brockton Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16297,07/02/2015,Miami Beach,FL,33140.0,MIAMI DADE,25.81271,-80.133484,Miami Beach Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16292,07/02/2015,Adger,AL,35006.0,JEFFERSON,33.5271832,-87.2273592,Jefferson County Sheriff's Office,Gunshot,Suicide,2015.0
16293,07/02/2015,Meadow Bridge,WV,25976.0,FAYETTE,37.82802,-80.772475,"West Virginia State Police, Summers County Sheriff's Office",Gunshot,"Intentional Use of Force, Deadly",2015.0
16296,07/02/2015,Jacksonville,FL,32207.0,DUVAL,30.3029362,-81.6288326,Jacksonville Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16299,07/02/2015,Modesto,CA,95355.0,STANISLAUS,37.6575071,-120.971012,Modesto Police Department,Vehicle,Vehicle/Pursuit,2015.0
20914,07/02/2015,Detroit,MI,48238.0,WAYNE,42.3836458,-83.1589139,Detroit Police Department,Vehicle,Vehicle/Pursuit,2015.0
16303,07/03/2015,Camden,NJ,8105.0,CAMDEN,39.9633305,-75.0882892,Camden County Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16295,07/03/2015,San Diego,CA,92127.0,SAN DIEGO,32.990658,-117.164197,San Diego Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16301,07/03/2015,Rowland Heights,CA,91748.0,LOS ANGELES,34.023283,-117.8927972,West Covina Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16300,07/03/2015,Spring Valley,NY,10977.0,ROCKLAND,41.1392789,-74.0462114,New York State Police,Vehicle,Vehicle/Pursuit,2015.0
16302,07/03/2015,Lancaster,CA,93535.0,LOS ANGELES,34.674936,-118.1313754,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16304,07/03/2015,Orange,CA,92867.0,ORANGE,33.809029,-117.8621622,California Highway Patrol,Vehicle,Vehicle/Pursuit,2015.0
16309,07/04/2015,Newport News,VA,23607.0,NEWPORT NEWS CITY,36.9802812,-76.4037704,Newport News Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16305,07/04/2015,Miami,FL,33135.0,MIAMI DADE,25.7714336,-80.2309779,Miami Police Department,Tasered,Yes,2015.0
16306,07/04/2015,Morristown,TN,37813.0,HAMBLEN,36.196261,-83.279579,Morristown Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16307,07/04/2015,Henderson,NV,89014.0,CLARK,36.0562957,-115.0439423,Henderson Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16308,07/04/2015,Oklahoma City,OK,73135.0,OKLAHOMA,35.4139197,-97.4435063,Oklahoma City Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16313,07/05/2015,Lacey Township,NJ,8731.0,OCEAN,39.8562652,-74.2028788,Lacey Township Police Department,Vehicle,Vehicle/Pursuit,2015.0
16314,07/05/2015,Austin,TX,78758.0,TRAVIS,30.3797281,-97.7020733,Austin Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16315,07/05/2015,Austin,TX,78701.0,TRAVIS,30.2690796,-97.740281,Austin Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16311,07/05/2015,Hawaiian Gardens,CA,90716.0,LOS ANGELES,33.8332676,-118.0720357,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16312,07/05/2015,Pleasanton,CA,94566.0,ALAMEDA,37.6571104,-121.8769916,Pleasanton Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
20915,07/05/2015,Bay City,MI,48708.0,BAY,43.5803248,-83.8851967,Michigan State Police,Vehicle,Vehicle/Pursuit,2015.0
16317,07/06/2015,Bath,NH,3740.0,GRAFTON,44.1528706,-71.9760423,Haverhill Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16316,07/06/2015,Atwater,CA,95301.0,MERCED,37.3390149,-120.579715,Atwater Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16318,07/06/2015,Lakewood,CA,90713.0,LOS ANGELES,33.8536264,-118.1239912,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16319,07/06/2015,Los Angeles,CA,91342.0,LOS ANGELES,34.3196469,-118.4015648,Los Angeles Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16320,07/06/2015,Oklahoma City,OK,73119.0,OKLAHOMA,35.4183547,-97.5748722,Oklahoma City Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16321,07/06/2015,Mesa,AZ,85204.0,MARICOPA,33.405034,-111.8219792,Mesa Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16323,07/06/2015,San Antonio,TX,78216.0,BEXAR,29.5247458,-98.5054698,San Antonio Police Department,Gunshot,Suicide,2015.0
16322,07/06/2015,Columbus,GA,31906.0,MUSCOGEE,32.437393,-84.933033,Columbus Police Department,Gunshot,Suicide,2015.0
16329,07/07/2015,Dallas,TX,75208.0,DALLAS,32.7561294,-96.8278046,Dallas Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16330,07/07/2015,Missouri City,TX,77489.0,FORT BEND,29.5954476,-95.5189536,Houston Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16324,07/07/2015,Atlantic City,NJ,8401.0,ATLANTIC,39.3693194,-74.4281292,Atlantic City Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16325,07/07/2015,Sugar Creek,MO,64050.0,JACKSON,39.1396444,-94.4181865,Independence Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16326,07/07/2015,Edinburg,TX,78542.0,HIDALGO,26.2598858,-98.1371978,Hidalgo County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16327,07/07/2015,Elizabethtown,KY,42701.0,HARDIN,37.7184435,-85.9058345,Elizabethtown Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16328,07/07/2015,Bakersfield,CA,93307.0,KERN,35.3086094,-119.0118961,Bakersfield Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16331,07/07/2015,Chatsworth,GA,30705.0,MURRAY,34.7688054,-84.7695992,"Chatsworth Police Department, Murray County Sheriff's Office",Gunshot,Suicide,2015.0
16332,07/08/2015,Stonewall,MS,39363.0,CLARKE,32.1303022,-88.7921964,Stonewall Police Department,Asphyxiated/Restrained,Yes,2015.0
16333,07/08/2015,Crumpler,NC,28617.0,ASHE,36.4797249,-81.409807,Ashe County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16334,07/08/2015,Beaverton,OR,97008.0,WASHINGTON,45.4717058,-122.783628,Beaverton Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16335,07/09/2015,Birmingham,AL,35242.0,SHELBY,33.407266,-86.63082,Shelby County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16337,07/09/2015,Los Angeles,CA,90036.0,LOS ANGELES,34.0603902,-118.3435981,Los Angeles Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16340,07/09/2015,Boulder Creek,CA,95006.0,SANTA CRUZ,37.150232,-122.127311,Santa Cruz County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16341,07/09/2015,Parowan,UT,84761.0,IRON,37.8386932,-112.8435634,Parowan Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16342,07/09/2015,Chicago,IL,60619.0,COOK,41.7583896,-87.607847,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16343,07/09/2015,Phoenix,AZ,85029.0,MARICOPA,33.596559,-112.0996066,Phoenix Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16344,07/09/2015,Kansas City,MO,64132.0,JACKSON,38.9983522,-94.5643634,Kansas City Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16336,07/09/2015,Holiday Lakes,TX,77515.0,BRAZORIA,29.2052013,-95.5103622,Holiday Lakes Police Department,Medical emergency,Yes,2015.0
16338,07/09/2015,DeLand,FL,32720.0,VOLUSIA,28.993546,-81.303215,"DeLand Police Department, Volusia County Sheriff's Office",Vehicle,Vehicle/Pursuit,2015.0
16339,07/09/2015,DeLand,FL,32720.0,VOLUSIA,28.993546,-81.303215,"DeLand Police Department, Volusia County Sheriff's Office",Vehicle,Vehicle/Pursuit,2015.0
16347,07/10/2015,Las Vegas,NV,89146.0,CLARK,36.1451493,-115.2181397,Las Vegas Metropolitan Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16345,07/10/2015,Covington,GA,30016.0,NEWTON,33.5763924,-83.970148,Newton County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16346,07/10/2015,Tuscaloosa,AL,35404.0,TUSCALOOSA,33.2133752,-87.4726149,Tuscaloosa Police Department,Medical emergency,Yes,2015.0
16348,07/10/2015,Chicago,IL,60628.0,COOK,41.7019094,-87.6077478,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
23170,07/10/2015,Huntington,WV,25701.0,CABELL,38.3948951,-82.4490836,Huntington Police Department,Vehicle,Vehicle/Pursuit,2015.0
16353,07/11/2015,Olivehurst,CA,95961.0,YUBA,39.0917768,-121.5575534,Yuba County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16354,07/11/2015,Stone Mountain,GA,30087.0,DE KALB,33.7929161,-84.0849217,Gwinnett County Police Department,Tasered,Yes,2015.0
16349,07/11/2015,Watchung,NJ,7069.0,SOMERSET,40.6587206,-74.435455,New Jersey State Police,Vehicle,Vehicle/Pursuit,2015.0
16350,07/11/2015,Watchung,NJ,7069.0,SOMERSET,40.6587206,-74.435455,New Jersey State Police,Vehicle,Vehicle/Pursuit,2015.0
16351,07/11/2015,Vassalboro,ME,4989.0,KENNEBEC,44.4379984,-69.6460066,Winslow Police Department,Vehicle,Vehicle/Pursuit,2015.0
16352,07/11/2015,Vassalboro,ME,4989.0,KENNEBEC,44.4379984,-69.6460066,Winslow Police Department,Vehicle,Vehicle/Pursuit,2015.0
16355,07/11/2015,Chicago,IL,60637.0,COOK,41.7804253,-87.600476,Chicago Police Department,Vehicle,Vehicle/Pursuit,2015.0
16356,07/12/2015,Casper,WY,82604.0,NATRONA,42.8334182,-106.3546602,Casper Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16357,07/12/2015,River Forest,IL,60305.0,COOK,41.8818709,-87.814993,River Forest Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16358,07/12/2015,Plantation,FL,33317.0,BROWARD,26.1172041,-80.2013029,Plantation Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16359,07/12/2015,Denver,CO,80219.0,DENVER,39.700756,-105.045326,Denver Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16361,07/12/2015,Stone Mountain,GA,30083.0,DE KALB,33.822807,-84.2114654,Dekalb County Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16360,07/12/2015,Austin,TX,78736.0,TRAVIS,30.2467144,-97.9102753,Austin Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16362,07/12/2015,Marysville,CA,95901.0,YUBA,39.1576723,-121.5888987,Marysville Police Department,Vehicle,Vehicle/Pursuit,2015.0
16363,07/13/2015,Hendersonville,NC,28792.0,HENDERSON,35.31568,-82.455647,Henderson County Sheriff's Office,Medical emergency,Yes,2015.0
16364,07/13/2015,Lynn,MA,1902.0,ESSEX,42.4723985,-70.94382,Lynn Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16365,07/13/2015,Dunsmuir,CA,96025.0,SISKIYOU,41.201664,-122.274369,"Siskiyou County Sheriff's Office, Shasta County Sheriff's Office",Gunshot,"Intentional Use of Force, Deadly",2015.0
16366,07/13/2015,Columbus,OH,43204.0,FRANKLIN,39.9424579,-83.0924244,Franklin County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16367,07/13/2015,Los Angeles,CA,90291.0,LOS ANGELES,34.0001773,-118.4701265,Los Angeles Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16368,07/14/2015,Mascotte,FL,34753.0,LAKE,28.578559,-81.914165,Lake County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16370,07/14/2015,Southington,OH,44470.0,TRUMBULL,41.289434,-80.986033,Trumbull County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16369,07/14/2015,Wilmington,DE,19801.0,NEW CASTLE,39.7494044,-75.5535209,Wilmington Police Department,Vehicle,Vehicle/Pursuit,2015.0
16371,07/14/2015,Bakersfield,CA,93308.0,KERN,35.4195356,-119.0389879,Kern County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16374,07/15/2015,Heflin,AL,36264.0,CLEBURNE,33.6229854,-85.5746407,"Alabama Department of Public Safety, Carroll County (GA) Sheriff's Office",Gunshot,"Intentional Use of Force, Deadly",2015.0
16372,07/15/2015,Marion,MI,49665.0,OSCEOLA,44.1017365,-85.248757,Michigan State Police,Gunshot,"Intentional Use of Force, Deadly",2015.0
16373,07/15/2015,Heflin,AL,36264.0,CLEBURNE,33.6229854,-85.5746407,"Alabama Department of Public Safety, Carroll County (GA) Sheriff's Office",Gunshot,Suicide,2015.0
16381,07/16/2015,Kansas City,KS,66106.0,WYANDOTTE,39.0464798,-94.6466982,U.S. Marshals Service,Gunshot,"Intentional Use of Force, Deadly",2015.0
16375,07/16/2015,Moreno Valley,CA,92553.0,RIVERSIDE,33.9390692,-117.22627,Riverside County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16376,07/16/2015,Cheyenne,WY,82007.0,LARAMIE,41.1169903,-104.8263648,Cheyenne Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16378,07/16/2015,Chattanooga,TN,37406.0,HAMILTON,35.0950899,-85.2534476,Chattanooga Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16379,07/16/2015,Homestead,FL,33030.0,MIAMI DADE,25.4624512,-80.4934912,Homestead Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16377,07/16/2015,Andalusia,AL,36421.0,COVINGTON,31.288487,-86.375316,Opp Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16380,07/16/2015,Wauwatosa,WI,53226.0,MILWAUKEE,43.0358876,-88.0186611,Wauwatosa Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16383,07/17/2015,Brownsville,TX,78520.0,CAMERON,25.8938102,-97.4905377,Brownsville Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16382,07/17/2015,Seattle,WA,98115.0,KING,47.6757769,-122.3038141,Seattle Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16384,07/17/2015,Needles,CA,92363.0,SAN BERNARDINO,34.8924351,-114.6452639,San Bernardino County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16385,07/17/2015,Memphis,TN,38115.0,SHELBY,35.0501808,-89.8706479,Memphis Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16386,07/17/2015,Orlando,FL,32812.0,ORANGE,28.5219489,-81.3343361,Orlando Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16387,07/18/2015,Elizabeth,NJ,7201.0,UNION,40.6713107,-74.1824407,Elizabeth Police Department,Vehicle,Vehicle/Pursuit,2015.0
16391,07/18/2015,Fort Collins,CO,80526.0,LARIMER,40.5665746,-105.1008759,Fort Collins Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16393,07/18/2015,Southaven,MS,38672.0,DE SOTO,34.9630879,-89.9292711,Southaven Police Department,Asphyxiated/Restrained,Yes,2015.0
20022,07/18/2015,Bridgeville,PA,15017.0,ALLEGHENY,40.3548153,-80.1213288,South Fayette Township Police Department,Gunshot,Suicide,2015.0
16388,07/18/2015,Houston,TX,77017.0,HARRIS,29.7014715,-95.2779421,Houston Police Department,Undetermined,Undetermined,2015.0
16389,07/18/2015,Phoenix,AZ,85051.0,MARICOPA,33.54768,-112.150668,Phoenix Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16390,07/18/2015,Farmersville,CA,93223.0,TULARE,36.297831,-119.216021,Farmersville Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16392,07/18/2015,Colby,KS,67701.0,THOMAS,39.3979986,-101.0507018,"Colby Police Department, Thomas County Sheriff's Office",Gunshot,"Intentional Use of Force, Deadly",2015.0
16394,07/18/2015,Orlando,FL,32819.0,ORANGE,28.4853021,-81.4585224,Orlando Police Department,Vehicle,Vehicle/Pursuit,2015.0
16397,07/19/2015,Cincinnati,OH,45219.0,HAMILTON,39.122309,-84.5131639,University of Cincinnati Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
20023,07/19/2015,York,PA,17404.0,YORK,39.9625984,-76.727745,Pennsylvania State Police,Gunshot,Suicide,2015.0
16395,07/19/2015,Hazel Park,MI,48030.0,OAKLAND,42.4618804,-83.0839984,Troy Police Department,Vehicle,Vehicle/Pursuit,2015.0
16396,07/19/2015,Hazel Park,MI,48030.0,OAKLAND,42.4618804,-83.0839984,Troy Police Department,Vehicle,Vehicle/Pursuit,2015.0
16398,07/19/2015,Oakland,CA,94621.0,ALAMEDA,37.7634565,-122.1951742,Oakland Police Department,Asphyxiated/Restrained,Yes,2015.0
16400,07/20/2015,Choctaw,OK,73020.0,OKLAHOMA,35.4497497,-97.2649997,Midwest City Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16401,07/20/2015,Houston,TX,77092.0,HARRIS,29.7993607,-95.4542769,Harris County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16403,07/20/2015,Fremont,CA,94536.0,ALAMEDA,37.5562857,-122.0268506,Fremont Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16402,07/20/2015,Winnie,TX,77665.0,CHAMBERS,29.8298194,-94.3571403,Chambers County Sheriff's Office,Gunshot,Suicide,2015.0
16399,07/20/2015,Chicago,IL,60632.0,COOK,41.8226752,-87.6996902,Chicago Police Department,Asphyxiated/Restrained,Yes,2015.0
16406,07/21/2015,Jesup,GA,31545.0,WAYNE,31.6791111,-81.8925514,Wayne County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16407,07/21/2015,White,GA,30184.0,BARTOW,34.313096,-84.798504,Bartow County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16404,07/21/2015,Streetsboro,OH,44241.0,PORTAGE,41.2612268,-81.345446,Aurora Police Department,Vehicle,Vehicle/Pursuit,2015.0
16405,07/21/2015,Oakland Park,FL,33334.0,BROWARD,26.189771,-80.129434,Broward County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16408,07/22/2015,Monroe,WI,53566.0,GREEN,42.6002137,-89.6466735,Green Lake County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16410,07/22/2015,Oklahoma City,OK,73111.0,OKLAHOMA,35.4950402,-97.4895029,Oklahoma City Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
22180,07/22/2015,Vincennes,IN,47591.0,KNOX,38.668164,-87.4955743,Vincennes Police Department,Gunshot,Suicide,2015.0
16409,07/22/2015,Monroe,WI,53566.0,GREEN,42.6002137,-89.6467188,Green County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16411,07/22/2015,St Clair Shores,MI,48080.0,MACOMB,42.4506305,-82.9285714,St. Clair Shores Police Department,Vehicle,Vehicle/Pursuit,2015.0
16412,07/22/2015,Philadelphia,PA,19154.0,PHILADELPHIA,40.0968589,-74.9862381,Philadelphia Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16418,07/23/2015,Plymouth,MN,55441.0,HENNEPIN,44.9849647,-93.4103325,Plymouth Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16413,07/23/2015,Lake Charles,LA,70601.0,CALCASIEU,30.2185677,-93.1886468,Lake Charles Police Department,Tasered,Yes,2015.0
16415,07/23/2015,Meadow Vista,CA,95722.0,PLACER,38.9746645,-121.0178477,Placer County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
